scope,image_id,method,frequency_filter,pyramid_levels,nms,noise_sigma,repeatability,localization_error_px,repeated_points,reference_keypoints,scene_keypoints
noise_curve,IMG_0266,LoG,ideal_lowpass,3,True,20.0,0.6818181818181818,2.538068413734436,30,44,77
noise_curve,IMG_0266,Harris,ideal_lowpass,3,True,0.0,0.53,2.0497734546661377,53,100,133
noise_curve,IMG_0266,Harris,ideal_lowpass,3,True,5.0,0.54,2.2182778120040894,54,100,133
noise_curve,IMG_0266,Harris,ideal_lowpass,3,True,10.0,0.54,2.3510258197784424,54,100,132
noise_curve,IMG_0266,Harris,ideal_lowpass,3,True,20.0,0.54,2.252894639968872,54,100,128
noise_curve,IMG_0266,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.47368421052631576,2.5735831260681152,36,76,120
noise_curve,IMG_0266,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.5,2.579107165336609,38,76,123
noise_curve,IMG_0266,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.5526315789473685,2.306170105934143,42,76,123
noise_curve,IMG_0266,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.5263157894736842,2.500725746154785,40,76,122
noise_curve,IMG_0266,SIFT,ideal_lowpass,3,True,0.0,0.6842105263157895,2.7129743099212646,13,19,46
noise_curve,IMG_0266,SIFT,ideal_lowpass,3,True,5.0,0.5789473684210527,2.5970096588134766,11,19,46
noise_curve,IMG_0266,SIFT,ideal_lowpass,3,True,10.0,0.5263157894736842,2.5649490356445312,10,19,44
noise_curve,IMG_0266,SIFT,ideal_lowpass,3,True,20.0,0.47368421052631576,2.578800916671753,9,19,44
noise_curve,IMG_0266,Sobel,gaussian_lowpass,3,True,0.0,0.6060606060606061,2.2895874977111816,20,36,33
noise_curve,IMG_0266,Sobel,gaussian_lowpass,3,True,5.0,0.6111111111111112,2.2895874977111816,22,36,39
noise_curve,IMG_0266,Sobel,gaussian_lowpass,3,True,10.0,0.6111111111111112,2.5807725191116333,22,36,37
noise_curve,IMG_0266,Sobel,gaussian_lowpass,3,True,20.0,0.5833333333333334,2.527207136154175,21,36,38
noise_curve,IMG_0266,LoG,gaussian_lowpass,3,True,0.0,0.7111111111111111,2.2449759244918823,32,45,90
noise_curve,IMG_0266,LoG,gaussian_lowpass,3,True,5.0,0.7111111111111111,2.2156397104263306,32,45,91
noise_curve,IMG_0266,LoG,gaussian_lowpass,3,True,10.0,0.6888888888888889,2.131467819213867,31,45,91
noise_curve,IMG_0266,LoG,gaussian_lowpass,3,True,20.0,0.7777777777777778,2.2597553730010986,35,45,97
noise_curve,IMG_0266,Harris,gaussian_lowpass,3,True,0.0,0.6428571428571429,2.3458375930786133,45,70,104
noise_curve,IMG_0266,Harris,gaussian_lowpass,3,True,5.0,0.6,2.311286687850952,42,70,107
noise_curve,IMG_0266,Harris,gaussian_lowpass,3,True,10.0,0.6571428571428571,2.385841131210327,46,70,122
noise_curve,IMG_0266,Harris,gaussian_lowpass,3,True,20.0,0.6285714285714286,2.410165548324585,44,70,125
noise_curve,IMG_0266,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.671875,2.3445656299591064,43,64,109
noise_curve,IMG_0266,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.640625,2.13196063041687,41,64,106
noise_curve,IMG_0266,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.640625,2.0231871604919434,41,64,112
noise_curve,IMG_0266,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.671875,2.13196063041687,43,64,114
noise_curve,IMG_0266,SIFT,gaussian_lowpass,3,True,0.0,0.5,2.6028127670288086,12,24,52
noise_curve,IMG_0266,SIFT,gaussian_lowpass,3,True,5.0,0.5,2.57304847240448,12,24,51
noise_curve,IMG_0266,SIFT,gaussian_lowpass,3,True,10.0,0.5,2.433900475502014,12,24,49
noise_curve,IMG_0266,SIFT,gaussian_lowpass,3,True,20.0,0.5,2.4237974882125854,12,24,48
noise_curve,IMG_0266,Sobel,ideal_highpass,3,True,0.0,0.7058823529411765,2.5560766458511353,48,68,110
noise_curve,IMG_0266,Sobel,ideal_highpass,3,True,5.0,0.7058823529411765,2.577044129371643,48,68,105
noise_curve,IMG_0266,Sobel,ideal_highpass,3,True,10.0,0.7058823529411765,2.5560766458511353,48,68,114
noise_curve,IMG_0266,Sobel,ideal_highpass,3,True,20.0,0.7058823529411765,2.6079859733581543,48,68,127
noise_curve,IMG_0266,LoG,ideal_highpass,3,True,0.0,0.6491228070175439,2.549238920211792,74,114,172
noise_curve,IMG_0266,LoG,ideal_highpass,3,True,5.0,0.6491228070175439,2.549238920211792,74,114,177
noise_curve,IMG_0266,LoG,ideal_highpass,3,True,10.0,0.6754385964912281,2.5012125968933105,77,114,180
noise_curve,IMG_0266,LoG,ideal_highpass,3,True,20.0,0.6140350877192983,2.563473105430603,70,114,185
noise_curve,IMG_0266,Harris,ideal_highpass,3,True,0.0,0.7272727272727273,2.271503210067749,80,110,210
noise_curve,IMG_0266,Harris,ideal_highpass,3,True,5.0,0.7545454545454545,2.3678579330444336,83,110,216
noise_curve,IMG_0266,Harris,ideal_highpass,3,True,10.0,0.7454545454545455,2.608288049697876,82,110,218
noise_curve,IMG_0266,Harris,ideal_highpass,3,True,20.0,0.7181818181818181,2.318519353866577,79,110,217
noise_curve,IMG_0266,Shi-Tomasi,ideal_highpass,3,True,0.0,0.6179775280898876,2.412870407104492,55,89,172
noise_curve,IMG_0266,Shi-Tomasi,ideal_highpass,3,True,5.0,0.6067415730337079,2.3941534757614136,54,89,172
noise_curve,IMG_0266,Shi-Tomasi,ideal_highpass,3,True,10.0,0.5730337078651685,2.715134382247925,51,89,170
noise_curve,IMG_0266,Shi-Tomasi,ideal_highpass,3,True,20.0,0.5955056179775281,2.782395839691162,53,89,169
noise_curve,IMG_0266,SIFT,ideal_highpass,3,True,0.0,0.4074074074074074,2.3700811862945557,11,27,32
noise_curve,IMG_0266,SIFT,ideal_highpass,3,True,5.0,0.4444444444444444,2.2827728986740112,12,27,31
noise_curve,IMG_0266,SIFT,ideal_highpass,3,True,10.0,0.4444444444444444,2.126924157142639,12,27,30
noise_curve,IMG_0266,SIFT,ideal_highpass,3,True,20.0,0.5925925925925926,2.311094880104065,16,27,36
noise_curve,IMG_0266,Sobel,gaussian_highpass,3,True,0.0,0.7796610169491526,2.4318039417266846,46,59,109
noise_curve,IMG_0266,Sobel,gaussian_highpass,3,True,5.0,0.8305084745762712,2.562316656112671,49,59,114
noise_curve,IMG_0266,Sobel,gaussian_highpass,3,True,10.0,0.8135593220338984,2.601611018180847,48,59,115
noise_curve,IMG_0266,Sobel,gaussian_highpass,3,True,20.0,0.8135593220338984,2.617854118347168,48,59,125
noise_curve,IMG_0266,LoG,gaussian_highpass,3,True,0.0,0.6517857142857143,2.774195671081543,73,112,173
noise_curve,IMG_0266,LoG,gaussian_highpass,3,True,5.0,0.6339285714285714,2.5012125968933105,71,112,174
noise_curve,IMG_0266,LoG,gaussian_highpass,3,True,10.0,0.6517857142857143,2.346116304397583,73,112,180
noise_curve,IMG_0266,LoG,gaussian_highpass,3,True,20.0,0.6428571428571429,2.288666248321533,72,112,197
noise_curve,IMG_0266,Harris,gaussian_highpass,3,True,0.0,0.7217391304347827,2.4011826515197754,83,115,217
noise_curve,IMG_0266,Harris,gaussian_highpass,3,True,5.0,0.7043478260869566,2.4223272800445557,81,115,217
noise_curve,IMG_0266,Harris,gaussian_highpass,3,True,10.0,0.6782608695652174,2.5479480028152466,78,115,217
noise_curve,IMG_0266,Harris,gaussian_highpass,3,True,20.0,0.6608695652173913,2.4580105543136597,76,115,217
noise_curve,IMG_0266,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.6105263157894737,2.7411177158355713,58,95,177
noise_curve,IMG_0266,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.6842105263157895,2.6873862743377686,65,95,174
noise_curve,IMG_0266,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.6421052631578947,2.6599154472351074,61,95,174
noise_curve,IMG_0266,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.6842105263157895,2.8161840438842773,65,95,183
noise_curve,IMG_0266,SIFT,gaussian_highpass,3,True,0.0,0.2727272727272727,2.273013949394226,6,22,22
noise_curve,IMG_0266,SIFT,gaussian_highpass,3,True,5.0,0.3,1.803997278213501,6,22,20
noise_curve,IMG_0266,SIFT,gaussian_highpass,3,True,10.0,0.3181818181818182,1.6836230754852295,7,22,31
noise_curve,IMG_0266,SIFT,gaussian_highpass,3,True,20.0,0.36363636363636365,2.474729299545288,8,22,40
noise_curve,IMG_0267,Sobel,none,3,True,0.0,0.5853658536585366,2.7406314611434937,24,41,52
noise_curve,IMG_0267,Sobel,none,3,True,5.0,0.5365853658536586,2.8475964069366455,22,41,49
noise_curve,IMG_0267,Sobel,none,3,True,10.0,0.5853658536585366,2.6916847229003906,24,41,52
noise_curve,IMG_0267,Sobel,none,3,True,20.0,0.5609756097560976,2.19691801071167,23,41,62
noise_curve,IMG_0267,LoG,none,3,True,0.0,0.578125,1.9297337532043457,37,64,76
noise_curve,IMG_0267,LoG,none,3,True,5.0,0.578125,1.8967381715774536,37,64,79
noise_curve,IMG_0267,LoG,none,3,True,10.0,0.5625,2.0126861929893494,36,64,81
noise_curve,IMG_0267,LoG,none,3,True,20.0,0.59375,2.271139979362488,38,64,94
noise_curve,IMG_0267,Harris,none,3,True,0.0,0.5609756097560976,2.721263885498047,46,82,113
noise_curve,IMG_0267,Harris,none,3,True,5.0,0.573170731707317,2.6405158042907715,47,82,114
noise_curve,IMG_0267,Harris,none,3,True,10.0,0.573170731707317,2.714655876159668,47,82,118
noise_curve,IMG_0267,Harris,none,3,True,20.0,0.5609756097560976,2.707706570625305,46,82,136
noise_curve,IMG_0267,Shi-Tomasi,none,3,True,0.0,0.5432098765432098,2.4099714756011963,44,81,83
noise_curve,IMG_0267,Shi-Tomasi,none,3,True,5.0,0.5384615384615384,2.4073694944381714,42,81,78
noise_curve,IMG_0267,Shi-Tomasi,none,3,True,10.0,0.5555555555555556,2.4236857891082764,45,81,88
noise_curve,IMG_0267,Shi-Tomasi,none,3,True,20.0,0.5555555555555556,2.7371039390563965,45,81,95
noise_curve,IMG_0267,SIFT,none,3,True,0.0,0.6470588235294118,2.062757968902588,11,17,53
noise_curve,IMG_0267,SIFT,none,3,True,5.0,0.6470588235294118,2.033291816711426,11,17,49
noise_curve,IMG_0267,SIFT,none,3,True,10.0,0.5882352941176471,2.0077182054519653,10,17,53
noise_curve,IMG_0267,SIFT,none,3,True,20.0,0.6470588235294118,2.7715389728546143,11,17,50
noise_curve,IMG_0267,Sobel,ideal_lowpass,3,True,0.0,0.56,2.9574520587921143,14,25,28
noise_curve,IMG_0267,Sobel,ideal_lowpass,3,True,5.0,0.56,2.9574520587921143,14,25,28
noise_curve,IMG_0267,Sobel,ideal_lowpass,3,True,10.0,0.6,2.9830119609832764,15,25,27
noise_curve,IMG_0267,Sobel,ideal_lowpass,3,True,20.0,0.6,3.242272138595581,15,25,31
noise_curve,IMG_0267,LoG,ideal_lowpass,3,True,0.0,0.5757575757575758,2.865086555480957,19,33,45
noise_curve,IMG_0267,LoG,ideal_lowpass,3,True,5.0,0.6363636363636364,3.231825828552246,21,33,49
noise_curve,IMG_0267,LoG,ideal_lowpass,3,True,10.0,0.6363636363636364,3.4452474117279053,21,33,49
noise_curve,IMG_0267,LoG,ideal_lowpass,3,True,20.0,0.6363636363636364,3.710031270980835,21,33,47
noise_curve,IMG_0267,Harris,ideal_lowpass,3,True,0.0,0.5,2.6583971977233887,42,84,90
noise_curve,IMG_0267,Harris,ideal_lowpass,3,True,5.0,0.4880952380952381,2.5791265964508057,41,84,88
noise_curve,IMG_0267,Harris,ideal_lowpass,3,True,10.0,0.5238095238095238,2.839024305343628,44,84,96
noise_curve,IMG_0267,Harris,ideal_lowpass,3,True,20.0,0.4880952380952381,2.7376677989959717,41,84,95
noise_curve,IMG_0267,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.47540983606557374,2.6374270915985107,29,61,75
noise_curve,IMG_0267,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.45901639344262296,2.815420389175415,28,61,81
noise_curve,IMG_0267,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.4426229508196721,2.7486932277679443,27,61,87
noise_curve,IMG_0267,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.5245901639344263,2.8711706399917603,32,61,92
noise_curve,IMG_0267,SIFT,ideal_lowpass,3,True,0.0,0.6111111111111112,2.5778820514678955,11,18,52
noise_curve,IMG_0267,SIFT,ideal_lowpass,3,True,5.0,0.6666666666666666,3.002671480178833,12,18,54
noise_curve,IMG_0267,SIFT,ideal_lowpass,3,True,10.0,0.6666666666666666,3.0075734853744507,12,18,55
noise_curve,IMG_0267,SIFT,ideal_lowpass,3,True,20.0,0.6666666666666666,3.3099478483200073,12,18,53
noise_curve,IMG_0267,Sobel,gaussian_lowpass,3,True,0.0,0.6666666666666666,1.7796323895454407,18,32,27
noise_curve,IMG_0267,Sobel,gaussian_lowpass,3,True,5.0,0.5357142857142857,2.337615966796875,15,32,28
noise_curve,IMG_0267,Sobel,gaussian_lowpass,3,True,10.0,0.5806451612903226,2.0750638246536255,18,32,31
noise_curve,IMG_0267,Sobel,gaussian_lowpass,3,True,20.0,0.5666666666666667,2.337615966796875,17,32,30
noise_curve,IMG_0267,LoG,gaussian_lowpass,3,True,0.0,0.5675675675675675,2.631850004196167,21,37,59
noise_curve,IMG_0267,LoG,gaussian_lowpass,3,True,5.0,0.5675675675675675,2.631850004196167,21,37,56
noise_curve,IMG_0267,LoG,gaussian_lowpass,3,True,10.0,0.5945945945945946,2.2170350551605225,22,37,53
noise_curve,IMG_0267,LoG,gaussian_lowpass,3,True,20.0,0.5675675675675675,2.2171530723571777,21,37,61
noise_curve,IMG_0267,Harris,gaussian_lowpass,3,True,0.0,0.5789473684210527,2.8932266235351562,33,57,75
noise_curve,IMG_0267,Harris,gaussian_lowpass,3,True,5.0,0.5263157894736842,2.7509602308273315,30,57,73
noise_curve,IMG_0267,Harris,gaussian_lowpass,3,True,10.0,0.5087719298245614,2.356541633605957,29,57,73
noise_curve,IMG_0267,Harris,gaussian_lowpass,3,True,20.0,0.5789473684210527,2.842724084854126,33,57,83
noise_curve,IMG_0267,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.5964912280701754,2.7024911642074585,34,57,75
noise_curve,IMG_0267,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.5614035087719298,2.7024911642074585,32,57,74
noise_curve,IMG_0267,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.5087719298245614,2.3842504024505615,29,57,69
noise_curve,IMG_0267,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.45614035087719296,2.8277496099472046,26,57,75
noise_curve,IMG_0267,SIFT,gaussian_lowpass,3,True,0.0,0.45,2.6517863273620605,9,20,49
noise_curve,IMG_0267,SIFT,gaussian_lowpass,3,True,5.0,0.45,2.630009889602661,9,20,49
noise_curve,IMG_0267,SIFT,gaussian_lowpass,3,True,10.0,0.45,2.602273464202881,9,20,48
noise_curve,IMG_0267,SIFT,gaussian_lowpass,3,True,20.0,0.4,2.5324078798294067,8,20,46
noise_curve,IMG_0267,Sobel,ideal_highpass,3,True,0.0,0.625,2.1902337074279785,35,56,88
noise_curve,IMG_0267,Sobel,ideal_highpass,3,True,5.0,0.6428571428571429,2.100653290748596,36,56,91
noise_curve,IMG_0267,Sobel,ideal_highpass,3,True,10.0,0.6785714285714286,1.996039867401123,38,56,96
noise_curve,IMG_0267,Sobel,ideal_highpass,3,True,20.0,0.6071428571428571,2.1169111728668213,34,56,86
noise_curve,IMG_0267,LoG,ideal_highpass,3,True,0.0,0.6138613861386139,2.476622700691223,62,101,137
noise_curve,IMG_0267,LoG,ideal_highpass,3,True,5.0,0.5841584158415841,2.5197744369506836,59,101,136
noise_curve,IMG_0267,LoG,ideal_highpass,3,True,10.0,0.5841584158415841,2.6011910438537598,59,101,134
noise_curve,IMG_0267,LoG,ideal_highpass,3,True,20.0,0.5841584158415841,2.6244983673095703,59,101,122
noise_curve,IMG_0267,Harris,ideal_highpass,3,True,0.0,0.5714285714285714,2.721263885498047,56,98,147
noise_curve,IMG_0267,Harris,ideal_highpass,3,True,5.0,0.6122448979591837,2.783214807510376,60,98,154
noise_curve,IMG_0267,Harris,ideal_highpass,3,True,10.0,0.6326530612244898,2.9332422018051147,62,98,145
noise_curve,IMG_0267,Harris,ideal_highpass,3,True,20.0,0.5816326530612245,2.6012775897979736,57,98,172
noise_curve,IMG_0267,Shi-Tomasi,ideal_highpass,3,True,0.0,0.5063291139240507,2.48965060710907,40,79,107
noise_curve,IMG_0267,Shi-Tomasi,ideal_highpass,3,True,5.0,0.5063291139240507,2.844371795654297,40,79,111
noise_curve,IMG_0267,Shi-Tomasi,ideal_highpass,3,True,10.0,0.5063291139240507,2.6067843437194824,40,79,110
noise_curve,IMG_0267,Shi-Tomasi,ideal_highpass,3,True,20.0,0.5316455696202531,2.613462209701538,42,79,122
noise_curve,IMG_0267,SIFT,ideal_highpass,3,True,0.0,0.5789473684210527,2.571532726287842,11,19,52
noise_curve,IMG_0267,SIFT,ideal_highpass,3,True,5.0,0.47368421052631576,2.5847575664520264,9,19,55
noise_curve,IMG_0267,SIFT,ideal_highpass,3,True,10.0,0.5263157894736842,2.287956476211548,10,19,57
noise_curve,IMG_0267,SIFT,ideal_highpass,3,True,20.0,0.5263157894736842,2.458471417427063,10,19,65
noise_curve,IMG_0267,Sobel,gaussian_highpass,3,True,0.0,0.7142857142857143,2.5474934577941895,35,49,79
noise_curve,IMG_0267,Sobel,gaussian_highpass,3,True,5.0,0.6122448979591837,2.035598635673523,30,49,81
noise_curve,IMG_0267,Sobel,gaussian_highpass,3,True,10.0,0.6122448979591837,2.2149003744125366,30,49,78
noise_curve,IMG_0267,Sobel,gaussian_highpass,3,True,20.0,0.7142857142857143,2.044121503829956,35,49,87
noise_curve,IMG_0267,LoG,gaussian_highpass,3,True,0.0,0.5714285714285714,2.1346086263656616,56,98,129
noise_curve,IMG_0267,LoG,gaussian_highpass,3,True,5.0,0.5918367346938775,2.1302050352096558,58,98,126
noise_curve,IMG_0267,LoG,gaussian_highpass,3,True,10.0,0.5306122448979592,2.1518439054489136,52,98,116
noise_curve,IMG_0267,LoG,gaussian_highpass,3,True,20.0,0.5408163265306123,2.650718927383423,53,98,116
noise_curve,IMG_0267,Harris,gaussian_highpass,3,True,0.0,0.5673076923076923,2.43788743019104,59,104,159
noise_curve,IMG_0267,Harris,gaussian_highpass,3,True,5.0,0.5192307692307693,2.5367984771728516,54,104,150
noise_curve,IMG_0267,Harris,gaussian_highpass,3,True,10.0,0.6153846153846154,2.721263885498047,64,104,151
noise_curve,IMG_0267,Harris,gaussian_highpass,3,True,20.0,0.6346153846153846,2.59973680973053,66,104,168
noise_curve,IMG_0267,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.6,2.548248291015625,51,85,120
noise_curve,IMG_0267,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.5529411764705883,2.731060743331909,47,85,118
noise_curve,IMG_0267,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.5411764705882353,2.721397280693054,46,85,119
noise_curve,IMG_0267,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.5058823529411764,2.72737717628479,43,85,125
noise_curve,IMG_0267,SIFT,gaussian_highpass,3,True,0.0,0.47368421052631576,3.3493919372558594,9,19,51
noise_curve,IMG_0267,SIFT,gaussian_highpass,3,True,5.0,0.47368421052631576,3.35430645942688,9,19,56
noise_curve,IMG_0267,SIFT,gaussian_highpass,3,True,10.0,0.47368421052631576,2.5103578567504883,9,19,57
noise_curve,IMG_0267,SIFT,gaussian_highpass,3,True,20.0,0.3684210526315789,2.480562210083008,7,19,53
noise_curve,IMG_0268,Sobel,none,3,True,0.0,0.4418604651162791,2.411740779876709,19,43,45
noise_curve,IMG_0268,Sobel,none,3,True,5.0,0.5116279069767442,2.52462100982666,22,43,49
noise_curve,IMG_0268,Sobel,none,3,True,10.0,0.5348837209302325,2.411740779876709,23,43,52
noise_curve,IMG_0268,Sobel,none,3,True,20.0,0.5813953488372093,2.6375012397766113,25,43,65
noise_curve,IMG_0268,LoG,none,3,True,0.0,0.515625,1.922396183013916,33,64,80
noise_curve,IMG_0268,LoG,none,3,True,5.0,0.5625,2.3019222021102905,36,64,90
noise_curve,IMG_0268,LoG,none,3,True,10.0,0.578125,2.503701686859131,37,64,95
noise_curve,IMG_0268,LoG,none,3,True,20.0,0.65625,2.4067904949188232,42,64,121
noise_curve,IMG_0268,Harris,none,3,True,0.0,0.5308641975308642,2.546862840652466,43,81,123
noise_curve,IMG_0268,Harris,none,3,True,5.0,0.5061728395061729,2.1959288120269775,41,81,124
noise_curve,IMG_0268,Harris,none,3,True,10.0,0.5061728395061729,2.3703713417053223,41,81,122
noise_curve,IMG_0268,Harris,none,3,True,20.0,0.5925925925925926,2.6116106510162354,48,81,159
noise_curve,IMG_0268,Shi-Tomasi,none,3,True,0.0,0.45,2.3407517671585083,36,80,101
noise_curve,IMG_0268,Shi-Tomasi,none,3,True,5.0,0.375,2.4267826080322266,30,80,102
noise_curve,IMG_0268,Shi-Tomasi,none,3,True,10.0,0.4,2.320315957069397,32,80,102
noise_curve,IMG_0268,Shi-Tomasi,none,3,True,20.0,0.475,2.5893776416778564,38,80,115
noise_curve,IMG_0268,SIFT,none,3,True,0.0,0.5,2.1420634388923645,8,16,39
noise_curve,IMG_0268,SIFT,none,3,True,5.0,0.625,2.4647014141082764,10,16,45
noise_curve,IMG_0268,SIFT,none,3,True,10.0,0.625,2.4055299758911133,10,16,45
noise_curve,IMG_0268,SIFT,none,3,True,20.0,0.5625,1.3681873083114624,9,16,46
noise_curve,IMG_0268,Sobel,ideal_lowpass,3,True,0.0,0.36363636363636365,2.969437003135681,8,25,22
noise_curve,IMG_0268,Sobel,ideal_lowpass,3,True,5.0,0.36363636363636365,2.6667035818099976,8,25,22
noise_curve,IMG_0268,Sobel,ideal_lowpass,3,True,10.0,0.375,2.758843183517456,9,25,24
noise_curve,IMG_0268,Sobel,ideal_lowpass,3,True,20.0,0.32,2.473347783088684,8,25,26
noise_curve,IMG_0268,LoG,ideal_lowpass,3,True,0.0,0.42424242424242425,2.1498449444770813,14,33,57
noise_curve,IMG_0268,LoG,ideal_lowpass,3,True,5.0,0.3939393939393939,1.76255202293396,13,33,54
noise_curve,IMG_0268,LoG,ideal_lowpass,3,True,10.0,0.42424242424242425,1.8347304463386536,14,33,53
noise_curve,IMG_0268,LoG,ideal_lowpass,3,True,20.0,0.42424242424242425,1.9422203302383423,14,33,57
noise_curve,IMG_0268,Harris,ideal_lowpass,3,True,0.0,0.46153846153846156,2.7811903953552246,36,78,88
noise_curve,IMG_0268,Harris,ideal_lowpass,3,True,5.0,0.4358974358974359,2.7289472818374634,34,78,86
noise_curve,IMG_0268,Harris,ideal_lowpass,3,True,10.0,0.5,2.7410669326782227,39,78,89
noise_curve,IMG_0268,Harris,ideal_lowpass,3,True,20.0,0.47435897435897434,2.7532095909118652,37,78,85
noise_curve,IMG_0268,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.4918032786885246,2.712796926498413,30,61,84
noise_curve,IMG_0268,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.4918032786885246,2.54647433757782,30,61,83
noise_curve,IMG_0268,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.4426229508196721,2.5160458087921143,27,61,78
noise_curve,IMG_0268,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.4426229508196721,2.5769028663635254,27,61,90
noise_curve,IMG_0268,SIFT,ideal_lowpass,3,True,0.0,0.4444444444444444,2.382577061653137,8,18,41
noise_curve,IMG_0268,SIFT,ideal_lowpass,3,True,5.0,0.4444444444444444,2.1278716325759888,8,18,42
noise_curve,IMG_0268,SIFT,ideal_lowpass,3,True,10.0,0.4444444444444444,2.0598023533821106,8,18,41
noise_curve,IMG_0268,SIFT,ideal_lowpass,3,True,20.0,0.5,2.151157855987549,9,18,40
noise_curve,IMG_0268,Sobel,gaussian_lowpass,3,True,0.0,0.34782608695652173,2.4408375024795532,8,32,23
noise_curve,IMG_0268,Sobel,gaussian_lowpass,3,True,5.0,0.43478260869565216,2.554190516471863,10,32,23
noise_curve,IMG_0268,Sobel,gaussian_lowpass,3,True,10.0,0.4444444444444444,2.145542025566101,12,32,27
noise_curve,IMG_0268,Sobel,gaussian_lowpass,3,True,20.0,0.5185185185185185,2.4388511180877686,14,32,27
noise_curve,IMG_0268,LoG,gaussian_lowpass,3,True,0.0,0.43243243243243246,2.6284955739974976,16,37,57
noise_curve,IMG_0268,LoG,gaussian_lowpass,3,True,5.0,0.4594594594594595,2.8168747425079346,17,37,57
noise_curve,IMG_0268,LoG,gaussian_lowpass,3,True,10.0,0.43243243243243246,2.7029643058776855,16,37,57
noise_curve,IMG_0268,LoG,gaussian_lowpass,3,True,20.0,0.43243243243243246,2.378676414489746,16,37,63
noise_curve,IMG_0268,Harris,gaussian_lowpass,3,True,0.0,0.5,2.46651554107666,30,60,73
noise_curve,IMG_0268,Harris,gaussian_lowpass,3,True,5.0,0.5166666666666667,2.662015199661255,31,60,70
noise_curve,IMG_0268,Harris,gaussian_lowpass,3,True,10.0,0.45,2.1794238090515137,27,60,68
noise_curve,IMG_0268,Harris,gaussian_lowpass,3,True,20.0,0.48333333333333334,3.0345113277435303,29,60,76
noise_curve,IMG_0268,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.5245901639344263,2.6246975660324097,32,61,65
noise_curve,IMG_0268,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.5081967213114754,2.7116007804870605,31,61,69
noise_curve,IMG_0268,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.4918032786885246,2.439982056617737,30,61,70
noise_curve,IMG_0268,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.5737704918032787,3.028062343597412,35,61,77
noise_curve,IMG_0268,SIFT,gaussian_lowpass,3,True,0.0,0.5,2.559034526348114,10,20,37
noise_curve,IMG_0268,SIFT,gaussian_lowpass,3,True,5.0,0.4,2.5783867835998535,8,20,42
noise_curve,IMG_0268,SIFT,gaussian_lowpass,3,True,10.0,0.35,2.2959790229797363,7,20,43
noise_curve,IMG_0268,SIFT,gaussian_lowpass,3,True,20.0,0.25,1.5354409217834473,5,20,47
noise_curve,IMG_0268,Sobel,ideal_highpass,3,True,0.0,0.603448275862069,2.293776512145996,35,58,92
noise_curve,IMG_0268,Sobel,ideal_highpass,3,True,5.0,0.6896551724137931,2.458116888999939,40,58,92
noise_curve,IMG_0268,Sobel,ideal_highpass,3,True,10.0,0.6379310344827587,2.447411060333252,37,58,87
noise_curve,IMG_0268,Sobel,ideal_highpass,3,True,20.0,0.6379310344827587,2.4003756046295166,37,58,102
noise_curve,IMG_0268,LoG,ideal_highpass,3,True,0.0,0.5151515151515151,2.586336135864258,51,99,127
noise_curve,IMG_0268,LoG,ideal_highpass,3,True,5.0,0.5555555555555556,2.8239076137542725,55,99,125
noise_curve,IMG_0268,LoG,ideal_highpass,3,True,10.0,0.5656565656565656,2.9037235975265503,56,99,132
noise_curve,IMG_0268,LoG,ideal_highpass,3,True,20.0,0.5757575757575758,2.8239076137542725,57,99,132
noise_curve,IMG_0268,Harris,ideal_highpass,3,True,0.0,0.4752475247524752,2.478008508682251,48,101,133
noise_curve,IMG_0268,Harris,ideal_highpass,3,True,5.0,0.49504950495049505,2.5587159395217896,50,101,139
noise_curve,IMG_0268,Harris,ideal_highpass,3,True,10.0,0.5544554455445545,2.5626134872436523,56,101,156
