scope,image_id,capture_group,visible_blur,notes,method,frequency_filter,pyramid_levels,nms,repeatability,matching_accuracy,localization_error_px,matching_error_px,runtime_ms,reference_keypoints,scene_keypoints,raw_reference_keypoints,raw_scene_keypoints,repeated_points,accepted_matches,correct_matches
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,ideal_lowpass,3,True,0.4752475247524752,0.5,2.2087498903274536,4.138459205627441,389.9768999999651,101,192,103,194,48,4,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,ideal_lowpass,3,True,0.5454545454545454,0.6666666666666666,2.1930347681045532,3.1389291286468506,360.6055000000197,77,162,81,163,42,3,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,ideal_lowpass,3,True,0.7894736842105263,0.3333333333333333,2.3873772621154785,4.363359451293945,766.4635999999518,19,100,19,105,15,3,1
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,gaussian_lowpass,1,True,0.875,1.0,2.522521734237671,1.8604493141174316,295.67369999949733,32,61,35,61,28,2,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,gaussian_lowpass,1,True,0.8205128205128205,0.8,1.9576773643493652,1.408037543296814,258.4020000003875,39,89,43,90,32,5,4
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,gaussian_lowpass,1,True,0.8548387096774194,0.4,2.5996952056884766,4.7451090812683105,318.5022999996363,62,152,66,154,53,5,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,gaussian_lowpass,1,True,0.7884615384615384,0.8,2.0203585624694824,3.4360177516937256,313.1859000004624,52,135,57,137,41,5,4
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,gaussian_lowpass,1,True,0.8571428571428571,0.3333333333333333,2.4550122022628784,23.862306594848633,597.9015000002619,7,47,7,48,6,3,1
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,gaussian_lowpass,2,True,0.8571428571428571,1.0,2.522521734237671,2.40069842338562,345.1328999999532,35,62,38,62,30,3,3
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,gaussian_lowpass,2,True,0.8409090909090909,0.8333333333333334,2.163863182067871,2.1799683570861816,325.7071000007272,44,99,48,100,37,6,5
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,gaussian_lowpass,2,True,0.8260869565217391,0.5,2.544689178466797,3.6633100509643555,371.34380000043166,69,160,73,162,57,8,4
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,gaussian_lowpass,2,True,0.7540983606557377,0.75,1.9764216542243958,2.729919910430908,364.3259999998918,61,144,66,147,46,8,6
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,gaussian_lowpass,2,True,0.7222222222222222,0.4,2.0678584575653076,6.075137615203857,745.7475000001068,18,72,18,74,13,5,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,gaussian_lowpass,3,True,0.8333333333333334,0.75,2.522521734237671,2.440220832824707,362.4773000001369,36,65,39,65,30,4,3
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,gaussian_lowpass,3,True,0.8695652173913043,0.8,2.280155062675476,1.408037543296814,340.1520999996137,46,106,50,107,40,5,4
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,gaussian_lowpass,3,True,0.8309859154929577,0.5,2.3399851322174072,3.6633100509643555,388.3503000006385,71,164,75,166,59,8,4
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,gaussian_lowpass,3,True,0.7692307692307693,0.8571428571428571,1.9764216542243958,2.0238218307495117,375.57440000000497,65,146,70,150,50,7,6
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,gaussian_lowpass,3,True,0.6666666666666666,0.2857142857142857,2.127567172050476,6.260010719299316,819.8223999997936,24,87,24,90,16,7,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,ideal_highpass,1,True,0.8461538461538461,nan,2.3320056200027466,nan,275.7178000001659,52,127,56,129,44,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,ideal_highpass,1,True,0.6931818181818182,nan,2.328380823135376,nan,303.9791999999579,88,173,93,175,61,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,ideal_highpass,1,True,0.7040816326530612,nan,2.3864905834198,nan,340.729100000317,98,218,104,220,69,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,ideal_highpass,1,True,0.7297297297297297,nan,2.1436182260513306,nan,305.4301000001942,74,219,80,220,54,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,ideal_highpass,1,True,0.8,1.0,1.8483702540397644,1.4519782066345215,851.1711999999534,10,23,12,23,8,4,4
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,ideal_highpass,2,True,0.8769230769230769,nan,2.328336238861084,nan,349.1761999994196,65,160,70,162,57,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,ideal_highpass,2,True,0.7547169811320755,nan,2.323581337928772,nan,373.87979999948584,106,218,112,220,80,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,ideal_highpass,2,True,0.7452830188679245,nan,2.533623695373535,nan,396.77560000018275,106,219,112,220,79,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,ideal_highpass,2,True,0.7857142857142857,nan,2.3927600383758545,nan,377.0563999996739,84,219,90,220,66,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,ideal_highpass,2,True,0.6875,1.0,1.756933331489563,1.1470229625701904,1005.739100000028,16,56,19,57,11,5,5
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,ideal_highpass,3,True,0.8970588235294118,nan,2.328336238861084,nan,394.67509999940376,68,168,73,170,61,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,ideal_highpass,3,True,0.7079646017699115,nan,2.323581337928772,nan,360.1534999997966,113,218,119,220,80,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,ideal_highpass,3,True,0.7363636363636363,nan,2.533623695373535,nan,415.44969999995374,110,219,116,220,81,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,ideal_highpass,3,True,0.7528089887640449,nan,2.3061068058013916,nan,406.99969999968744,89,219,95,220,67,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,ideal_highpass,3,True,0.5925925925925926,1.0,2.113180637359619,1.1470229625701904,1037.674799999877,27,79,30,80,16,5,5
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,gaussian_highpass,1,True,0.86,nan,1.9924707412719727,nan,322.2206999998889,50,122,54,124,43,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,gaussian_highpass,1,True,0.7613636363636364,nan,2.8149847984313965,nan,336.77090000037424,88,193,94,196,67,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,gaussian_highpass,1,True,0.65,nan,2.408942937850952,nan,346.28090000023803,100,218,106,220,65,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,gaussian_highpass,1,True,0.7191011235955056,nan,1.8918240666389465,nan,342.38340000047174,89,219,94,220,64,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,gaussian_highpass,1,True,0.6666666666666666,1.0,1.5282377004623413,1.3630956411361694,811.3948000000164,6,16,8,17,4,2,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,gaussian_highpass,2,True,0.8305084745762712,nan,1.982209324836731,nan,397.756099999242,59,139,64,142,49,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,gaussian_highpass,2,True,0.7714285714285715,nan,2.7100274562835693,nan,400.10720000009314,105,217,111,220,81,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,gaussian_highpass,2,True,0.6846846846846847,nan,2.61287260055542,nan,422.5157999999283,111,219,117,220,76,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,gaussian_highpass,2,True,0.7282608695652174,nan,2.2106683254241943,nan,433.07890000050975,92,218,98,220,67,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,gaussian_highpass,2,True,0.6363636363636364,1.0,1.4442672729492188,1.3630956411361694,990.8853999995699,11,41,14,42,7,2,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,gaussian_highpass,3,True,0.85,nan,1.982209324836731,nan,384.8723000000973,60,142,65,145,51,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,gaussian_highpass,3,True,0.7589285714285714,nan,2.67018723487854,nan,418.3528000003207,112,217,118,220,85,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,gaussian_highpass,3,True,0.6810344827586207,nan,2.7017102241516113,nan,439.32179999956134,116,219,122,220,79,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,gaussian_highpass,3,True,0.7157894736842105,nan,2.2104207277297974,nan,430.7220000000598,95,218,101,220,68,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,gaussian_highpass,3,True,0.5454545454545454,0.6666666666666666,1.7835577130317688,1.7826943397521973,1055.979199999456,22,66,25,67,12,3,2
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,none,1,True,0.6190476190476191,1.0,2.3711215257644653,3.6561315059661865,52.80790000051638,42,61,42,61,26,1,1
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,none,1,True,0.7551020408163265,0.0,1.918140172958374,4.625855922698975,51.923099999839906,49,77,51,77,37,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,none,1,True,0.746268656716418,nan,2.2859718799591064,nan,84.74399999977322,67,153,70,155,50,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,none,1,True,0.8,0.0,2.136676073074341,4.707435131072998,75.6519999995362,65,129,68,130,52,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,none,1,True,0.2,nan,2.4756195545196533,nan,404.6883999999409,8,5,8,5,1,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,none,2,True,0.6888888888888889,1.0,2.362839698791504,3.6561315059661865,64.58160000056523,45,69,46,69,31,1,1
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,none,2,True,0.7735849056603774,0.0,1.8688936233520508,4.625855922698975,67.64949999978853,53,99,55,99,41,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,none,2,True,0.75,nan,2.2272108793258667,nan,98.84079999937967,72,154,76,156,54,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,none,2,True,0.7971014492753623,0.0,2.0449886322021484,4.707435131072998,89.13589999974647,69,133,73,134,55,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,none,2,True,0.75,1.0,1.6757632791996002,0.7654900550842285,553.9677999995547,13,8,14,8,6,2,2
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,none,3,True,0.6739130434782609,1.0,2.362839698791504,3.6561315059661865,62.32410000029631,46,72,47,72,31,1,1
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,none,3,True,0.8035714285714286,0.0,1.9612022638320923,4.625855922698975,63.56250000044383,56,104,61,104,45,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,none,3,True,0.7638888888888888,nan,2.256509304046631,nan,107.13480000049458,72,157,76,160,55,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,none,3,True,0.8115942028985508,0.0,2.0827678442001343,4.707435131072998,92.93649999926856,69,135,73,137,56,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,none,3,True,0.4,1.0,1.6757632791996002,0.7654900550842285,588.7781999999788,20,23,21,23,8,4,4
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,ideal_lowpass,1,True,0.4375,0.0,2.315035104751587,163.92291259765625,246.57660000048054,16,29,17,29,7,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,ideal_lowpass,1,True,0.44,nan,2.4940459728240967,nan,269.9714000000313,25,75,26,76,11,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,ideal_lowpass,1,True,0.4393939393939394,nan,2.4882962703704834,nan,289.7489000006317,66,122,70,123,29,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,ideal_lowpass,1,True,0.38461538461538464,0.0,2.0300333499908447,152.00543212890625,252.5378999998793,52,110,56,111,20,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,ideal_lowpass,1,True,0.3333333333333333,nan,3.5649752616882324,nan,607.1467000001576,3,16,3,16,1,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,ideal_lowpass,2,True,0.7,0.0,2.566920280456543,163.92291259765625,301.4856999998301,20,36,21,36,14,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,ideal_lowpass,2,True,0.45454545454545453,nan,2.4940459728240967,nan,296.2046000002374,33,83,34,84,15,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,ideal_lowpass,2,True,0.4805194805194805,nan,2.4882962703704834,nan,348.66109999984474,77,132,83,133,37,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,ideal_lowpass,2,True,0.4,0.0,2.254633665084839,152.00543212890625,326.18100000036065,60,120,64,121,24,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,ideal_lowpass,2,True,0.6666666666666666,0.6666666666666666,2.3989027738571167,2.503898859024048,747.0096999995803,12,35,12,35,8,3,2
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,ideal_lowpass,3,True,0.6818181818181818,0.0,2.5028491020202637,163.92291259765625,311.88550000024406,22,38,23,38,15,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,ideal_lowpass,3,True,0.5277777777777778,nan,2.4940459728240967,nan,304.718899999898,36,91,37,92,19,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,ideal_lowpass,3,True,0.5061728395061729,nan,2.5484557151794434,nan,347.50830000029964,81,144,87,145,41,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,ideal_lowpass,3,True,0.46153846153846156,nan,2.254633665084839,nan,334.1725000000224,65,131,69,132,30,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,ideal_lowpass,3,True,0.625,1.0,2.438551425933838,1.7801024913787842,776.6461999999592,16,53,16,53,10,2,2
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,gaussian_lowpass,1,True,0.6,nan,1.8453128337860107,nan,270.0094000001627,25,28,27,28,15,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,gaussian_lowpass,1,True,0.8387096774193549,0.0,1.9926166534423828,87.12144470214844,294.7337999994488,31,74,31,74,26,2,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,gaussian_lowpass,1,True,0.8163265306122449,nan,1.5660164952278137,nan,323.1017000007341,49,121,56,121,40,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,gaussian_lowpass,1,True,0.7857142857142857,nan,1.7553220987319946,nan,293.91930000019784,42,98,45,98,33,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,gaussian_lowpass,1,True,0.5,1.0,1.8477333784103394,1.8477333784103394,614.1245999997409,6,12,6,12,3,3,3
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,gaussian_lowpass,2,True,0.6296296296296297,nan,1.8979381322860718,nan,340.34350000001723,27,31,29,31,17,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,gaussian_lowpass,2,True,0.8787878787878788,0.0,2.0005486011505127,87.12144470214844,326.296000000184,33,79,35,79,29,2,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,gaussian_lowpass,2,True,0.8545454545454545,nan,1.758327603340149,nan,380.83689999984927,55,129,62,129,47,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,gaussian_lowpass,2,True,0.7307692307692307,0.0,2.125768780708313,165.70175170898438,358.17930000030174,52,103,56,103,38,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,gaussian_lowpass,2,True,0.5714285714285714,1.0,1.2800808548927307,0.9127145409584045,748.2264000000214,14,26,15,26,8,3,3
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,gaussian_lowpass,3,True,0.6296296296296297,nan,1.8979381322860718,nan,331.6787000003387,27,32,29,32,17,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,gaussian_lowpass,3,True,0.8857142857142857,0.0,2.311326265335083,87.12144470214844,352.4452999999994,35,83,37,83,31,2,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,gaussian_lowpass,3,True,0.8245614035087719,nan,1.758327603340149,nan,390.9437000002072,57,130,66,131,47,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,gaussian_lowpass,3,True,0.7037037037037037,0.0,2.125768780708313,165.70175170898438,347.813600000336,54,109,59,109,38,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,gaussian_lowpass,3,True,0.4444444444444444,0.75,1.2800808548927307,1.3802239894866943,805.8430000000953,18,42,19,42,8,4,3
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,ideal_highpass,1,True,0.6829268292682927,nan,1.846887469291687,nan,293.91470000064146,41,79,43,79,28,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,ideal_highpass,1,True,0.6666666666666666,0.0,2.2134838104248047,63.92924880981445,300.5793000002086,69,97,70,97,46,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,ideal_highpass,1,True,0.8181818181818182,nan,2.243212938308716,nan,319.10900000002584,77,167,81,169,63,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,ideal_highpass,1,True,0.6607142857142857,nan,2.400222063064575,nan,276.29909999996016,56,102,60,103,37,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,ideal_highpass,1,True,0.6,nan,1.7733286619186401,nan,864.238999999543,9,5,9,5,3,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,ideal_highpass,2,True,0.7,nan,2.096388339996338,nan,342.04810000028374,50,111,53,111,35,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,ideal_highpass,2,True,0.6627906976744186,0.0,2.182786464691162,63.92924880981445,358.5990000001402,86,140,89,140,57,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,ideal_highpass,2,True,0.8470588235294118,nan,2.474454879760742,nan,378.66530000064813,85,175,89,177,72,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,ideal_highpass,2,True,0.7777777777777778,nan,2.3254554271698,nan,370.59060000046884,63,117,69,118,49,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,ideal_highpass,2,True,0.5714285714285714,nan,2.113020956516266,nan,1134.7038999992947,16,7,16,7,4,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,ideal_highpass,3,True,0.7547169811320755,nan,2.2247174978256226,nan,386.4526000006663,53,119,56,119,40,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,ideal_highpass,3,True,0.6888888888888889,0.0,2.2610658407211304,63.92924880981445,359.4756000002235,90,150,94,150,62,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,ideal_highpass,3,True,0.8222222222222222,nan,2.3839077949523926,nan,407.62830000039685,90,186,95,189,74,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,ideal_highpass,3,True,0.75,nan,2.3254554271698,nan,372.7243000003,68,123,75,125,51,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,ideal_highpass,3,True,0.2916666666666667,0.0,2.4527132511138916,43.54930114746094,1083.9919999998529,24,28,25,29,7,1,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,gaussian_highpass,1,True,0.7,nan,2.2703208923339844,nan,334.60809999996854,40,88,40,88,28,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,gaussian_highpass,1,True,0.6714285714285714,nan,2.2441811561584473,nan,327.9003999996348,70,97,72,97,47,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,gaussian_highpass,1,True,0.775,nan,2.6037464141845703,nan,323.2455999996091,80,187,84,189,62,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,gaussian_highpass,1,True,0.6060606060606061,nan,2.3838106393814087,nan,349.3429999998625,66,110,69,112,40,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,gaussian_highpass,1,True,0.4,nan,3.375500798225403,nan,843.4869000002436,5,5,5,5,2,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,gaussian_highpass,2,True,0.7291666666666666,nan,2.149371385574341,nan,410.7302000002164,48,111,50,111,35,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,gaussian_highpass,2,True,0.7325581395348837,nan,2.5014407634735107,nan,378.8736999995308,86,149,89,149,63,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,gaussian_highpass,2,True,0.75,nan,2.5037225484848022,nan,432.07600000005186,88,187,93,190,66,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,gaussian_highpass,2,True,0.6714285714285714,nan,2.4239611625671387,nan,393.43099999950937,70,118,75,120,47,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,gaussian_highpass,2,True,0.5,nan,3.668918013572693,nan,1055.4645000001983,8,12,9,12,4,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Sobel,gaussian_highpass,3,True,0.7358490566037735,nan,2.1537747383117676,nan,407.5931999996101,53,118,55,118,39,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",LoG,gaussian_highpass,3,True,0.7666666666666667,nan,2.4503188133239746,nan,407.57140000005165,90,160,95,160,69,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Harris,gaussian_highpass,3,True,0.7717391304347826,nan,2.439584970474243,nan,432.74360000032175,92,195,98,199,71,0,0
