frequency_filter,method,pyramid_levels,count,repeatability,repeatability_std,repeatability_valid_count,matching_accuracy,matching_accuracy_std,matching_accuracy_valid_count,localization_error_px,localization_error_px_std,localization_error_px_valid_count,runtime_ms,runtime_ms_std,runtime_ms_valid_count
ideal_lowpass,Sobel,1,10,0.5677272727272727,0.11848155463142265,10,0.8866114737339647,0.08446008354830527,10,1.4465494245290755,0.36938303179264803,10,206.73232999997708,27.86524101408786,10
ideal_lowpass,Sobel,2,10,0.5672727272727274,0.11675124836373425,10,0.8867124838349746,0.08455091172108582,10,1.4653115570545197,0.3785379312175099,10,234.49249000000236,29.805168159351506,10
ideal_lowpass,Sobel,3,10,0.5668181818181818,0.11771566964387602,10,0.8867124838349746,0.08455091172108582,10,1.467131143808365,0.3822883802600736,10,244.9609399999872,33.86841239135347,10
none,Harris,1,10,0.7136363636363636,0.12344533667920413,10,0.978875343182984,0.04133958638389028,10,0.780887570977211,0.5985190359263447,10,94.18631000007736,9.641629659114738,10
none,Harris,2,10,0.6981818181818182,0.112248085464928,10,0.9724299961912287,0.051932490328052465,10,0.8580518379807472,0.5216615972162107,10,121.48340000001099,11.369184833053158,10
none,Harris,3,10,0.6795454545454545,0.10709988643752677,10,0.9718494152046784,0.05725976160504322,10,0.8775459885597229,0.5705098368725793,10,128.92359999998462,11.40636783596371,10
none,LoG,1,10,0.37545454545454543,0.31446749778400696,10,0.9606201037792166,0.0715001296990738,10,0.8756724834442139,0.5541438547409766,10,82.61199000003216,10.149386377698576,10
none,LoG,2,10,0.3822727272727272,0.3055685363299986,10,0.9970000000000001,0.006373169066533336,10,0.7237899154424667,0.2766154280831592,10,107.5634099999661,13.017143986977215,10
none,LoG,3,10,0.3818181818181818,0.30499363975966376,10,0.9970000000000001,0.006373169066533336,10,0.7230013817548752,0.2771464777159384,10,121.23641999999109,14.789736116285043,10
none,SIFT,1,10,0.5007730347092206,0.19812237232356902,10,0.7585641025641026,0.1435551545641206,10,0.6496929168701172,0.4499656045374426,10,508.24830999999904,65.78464739123078,10
none,SIFT,2,10,0.6406583674816034,0.11150626140969404,10,0.836981244045836,0.05846415113575705,10,0.5636503271758556,0.3710294443890494,10,625.1750700000457,65.53963029656293,10
none,SIFT,3,10,0.5522727272727272,0.1384230019049652,10,0.8413804178765247,0.05786072868704948,10,0.6066663712263107,0.4094647729980751,10,651.7596999999796,67.3728696338975,10
none,Shi-Tomasi,1,10,0.7581818181818182,0.0911310421882763,10,0.9926516290726817,0.01654760014701841,10,0.8830329537391662,0.5565249694201234,10,89.58324000002449,10.254483124731157,10
none,Shi-Tomasi,2,10,0.7586363636363636,0.07906274896337431,10,0.9867248062015503,0.03933161696629701,10,0.9320779025554657,0.45731659874925007,10,112.39198999994642,10.958296553463123,10
none,Shi-Tomasi,3,10,0.7468181818181818,0.07410469599680372,10,0.9739785250577168,0.033855936992397806,10,0.9370558261871338,0.45720186626925424,10,115.92690999998467,10.917107674685933,10
none,Sobel,1,10,0.2022080132430565,0.12028802767352816,10,0.7984377218015661,0.10749050487850074,10,2.0826768815517425,0.21509264174098283,10,89.03305000003456,12.527370307776087,10
none,Sobel,2,10,0.21272727272727274,0.12023851411042177,10,0.7984377218015661,0.10749050487850074,10,2.047907739877701,0.19597481708587497,10,120.62485999997534,16.873436491557385,10
none,Sobel,3,10,0.21272727272727274,0.12023851411042177,10,0.7984377218015661,0.10749050487850074,10,2.047907739877701,0.19597481708587497,10,125.89693999998417,13.575123879134331,10
